set,instance,family,scale,variant,seed,solver,runtime_ms,status,timed_out,par2_ms,structural_result,fallback_used,fallback_engine,fallback_ms,fallback_serialize_ms,fallback_solver_self_ms,fallback_overhead_ms,parse_ms,gate_ms,recovery_ms,registry_ms,flow_ms,witness_ms,conflicts,decisions,propagations,peak_rss_kb,raw_log
expanded,013_capacity2_violation_scale6_phase4b.cnf,capacity2_violation,6,phase4b,1,cadical,5035.578745,TIMEOUT,True,10000.0,,,cadical,,,,,,,,,,,,,,1744,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_013__013_capacity2_violation_scale6_phase4b__cadical__seed1.log
expanded,013_capacity2_violation_scale6_phase4b.cnf,capacity2_violation,6,phase4b,1,kissat,2124.561056,UNSATISFIABLE,False,2124.561056,,,kissat,,,,,,,,,,,100528,154666,2402220,6664,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_013__013_capacity2_violation_scale6_phase4b__kissat__seed1.log
expanded,013_capacity2_violation_scale6_phase4b.cnf,capacity2_violation,6,phase4b,1,lkk_cadical,970.038797,UNSATISFIABLE,False,970.038797,UNSAT,False,cadical,0,0,0,0,2.35001,0.365509,0.599829,952.487,0.01825,6.42362,-1,-1,-1,4796,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_013__013_capacity2_violation_scale6_phase4b__lkk_cadical__seed1.log
expanded,014_capacity2_violation_scale7_phase4b.cnf,capacity2_violation,7,phase4b,1,lkk_none,3429.138194,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,2.98078,0.426346,0.905176,3413.6,0,0,-1,-1,-1,5100,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_014__014_capacity2_violation_scale7_phase4b__lkk_none__seed1.log
expanded,014_capacity2_violation_scale7_phase4b.cnf,capacity2_violation,7,phase4b,1,cadical,5035.395635,TIMEOUT,True,10000.0,,,cadical,,,,,,,,,,,,,,1732,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_014__014_capacity2_violation_scale7_phase4b__cadical__seed1.log
expanded,014_capacity2_violation_scale7_phase4b.cnf,capacity2_violation,7,phase4b,1,kissat,5034.94717,TIMEOUT,True,10000.0,,,kissat,,,,,,,,,,,,,,1684,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_014__014_capacity2_violation_scale7_phase4b__kissat__seed1.log
expanded,014_capacity2_violation_scale7_phase4b.cnf,capacity2_violation,7,phase4b,1,lkk_cadical,5036.950732,TIMEOUT,True,10000.0,,,lkk_cadical,,,,,,,,,,,,,,1700,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_014__014_capacity2_violation_scale7_phase4b__lkk_cadical__seed1.log
expanded,014_capacity2_violation_scale7_phase4b.cnf,capacity2_violation,7,phase4b,1,lkk_kissat,5037.407413,TIMEOUT,True,10000.0,,,lkk_kissat,,,,,,,,,,,,,,1736,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_014__014_capacity2_violation_scale7_phase4b__lkk_kissat__seed1.log
expanded,015_capacity2_violation_scale8_phase4b.cnf,capacity2_violation,8,phase4b,1,cadical,5036.571924,TIMEOUT,True,10000.0,,,cadical,,,,,,,,,,,,,,1632,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_015__015_capacity2_violation_scale8_phase4b__cadical__seed1.log
expanded,015_capacity2_violation_scale8_phase4b.cnf,capacity2_violation,8,phase4b,1,kissat,5035.020889,TIMEOUT,True,10000.0,,,kissat,,,,,,,,,,,,,,1660,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_015__015_capacity2_violation_scale8_phase4b__kissat__seed1.log
expanded,015_capacity2_violation_scale8_phase4b.cnf,capacity2_violation,8,phase4b,1,lkk_cadical,5035.794477,TIMEOUT,True,10000.0,,,lkk_cadical,,,,,,,,,,,,,,1728,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_015__015_capacity2_violation_scale8_phase4b__lkk_cadical__seed1.log
expanded,015_capacity2_violation_scale8_phase4b.cnf,capacity2_violation,8,phase4b,1,lkk_kissat,5036.605264,TIMEOUT,True,10000.0,,,lkk_kissat,,,,,,,,,,,,,,1728,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_015__015_capacity2_violation_scale8_phase4b__lkk_kissat__seed1.log
expanded,015_capacity2_violation_scale8_phase4b.cnf,capacity2_violation,8,phase4b,1,lkk_none,3077.722635,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,4.20912,0.739394,1.42493,3035.83,0,0,-1,-1,-1,5804,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_015__015_capacity2_violation_scale8_phase4b__lkk_none__seed1.log
expanded,016_satisfiable_capacity_control_scale8_phase4b.cnf,satisfiable_capacity_control,8,phase4b,1,kissat,18.509256,SATISFIABLE,False,18.509256,,,kissat,,,,,,,,,,,0,0,64,1752,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_016__016_satisfiable_capacity_control_scale8_phase4b__kissat__seed1.log
expanded,016_satisfiable_capacity_control_scale8_phase4b.cnf,satisfiable_capacity_control,8,phase4b,1,lkk_cadical,36.399441,SATISFIABLE,False,36.399441,FEASIBLE,True,cadical,0.278041,0,0.278041,0,2.4057,0.075064,0.146521,13.5299,0.019909,0,0,0,0,4964,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_016__016_satisfiable_capacity_control_scale8_phase4b__lkk_cadical__seed1.log
expanded,016_satisfiable_capacity_control_scale8_phase4b.cnf,satisfiable_capacity_control,8,phase4b,1,lkk_kissat,67.997741,SATISFIABLE,False,67.997741,FEASIBLE,True,kissat,14.4207,2.49168,0,2.49168,2.16332,0.110525,0.187141,16.1023,0.018742,0,0,0,64,4280,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_016__016_satisfiable_capacity_control_scale8_phase4b__lkk_kissat__seed1.log
expanded,016_satisfiable_capacity_control_scale8_phase4b.cnf,satisfiable_capacity_control,8,phase4b,1,lkk_none,35.050309,UNKNOWN,False,10000.0,FEASIBLE,True,none,0,0,0,0,2.00859,0.072822,0.187669,12.1844,0.020707,0,-1,-1,-1,4228,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_016__016_satisfiable_capacity_control_scale8_phase4b__lkk_none__seed1.log
expanded,016_satisfiable_capacity_control_scale8_phase4b.cnf,satisfiable_capacity_control,8,phase4b,1,cadical,67.653258,SATISFIABLE,False,67.653258,,,cadical,,,,,,,,,,,0,0,0,1828,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_016__016_satisfiable_capacity_control_scale8_phase4b__cadical__seed1.log
expanded,017_satisfiable_capacity_control_scale16_phase4b.cnf,satisfiable_capacity_control,16,phase4b,1,lkk_cadical,68.017586,SATISFIABLE,False,68.017586,UNKNOWN,True,cadical,1.03562,0,1.03562,0,4.38858,0.426238,0.956878,21.6657,0,0,0,0,0,6000,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_017__017_satisfiable_capacity_control_scale16_phase4b__lkk_cadical__seed1.log
expanded,017_satisfiable_capacity_control_scale16_phase4b.cnf,satisfiable_capacity_control,16,phase4b,1,lkk_kissat,118.141234,SATISFIABLE,False,118.141234,UNKNOWN,True,kissat,19.3188,3.41869,0,3.41869,4.09949,0.493122,1.08391,19.0201,0,0,0,0,256,4896,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_017__017_satisfiable_capacity_control_scale16_phase4b__lkk_kissat__seed1.log
expanded,017_satisfiable_capacity_control_scale16_phase4b.cnf,satisfiable_capacity_control,16,phase4b,1,lkk_none,68.121747,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,4.08047,0.574483,1.12523,21.7192,0,0,-1,-1,-1,4860,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_017__017_satisfiable_capacity_control_scale16_phase4b__lkk_none__seed1.log
expanded,017_satisfiable_capacity_control_scale16_phase4b.cnf,satisfiable_capacity_control,16,phase4b,1,cadical,67.595471,SATISFIABLE,False,67.595471,,,cadical,,,,,,,,,,,0,0,0,2168,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_017__017_satisfiable_capacity_control_scale16_phase4b__cadical__seed1.log
expanded,017_satisfiable_capacity_control_scale16_phase4b.cnf,satisfiable_capacity_control,16,phase4b,1,kissat,19.846839,SATISFIABLE,False,19.846839,,,kissat,,,,,,,,,,,0,0,256,1756,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_017__017_satisfiable_capacity_control_scale16_phase4b__kissat__seed1.log
expanded,018_satisfiable_capacity_control_scale24_phase4b.cnf,satisfiable_capacity_control,24,phase4b,1,lkk_kissat,168.083995,SATISFIABLE,False,168.083995,UNKNOWN,True,kissat,32.1891,8.09468,0,8.09468,9.61366,2.38146,3.88974,37.9449,0,0,0,0,576,7460,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_018__018_satisfiable_capacity_control_scale24_phase4b__lkk_kissat__seed1.log
expanded,018_satisfiable_capacity_control_scale24_phase4b.cnf,satisfiable_capacity_control,24,phase4b,1,lkk_none,67.747024,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,10.7026,2.22254,4.43204,20.928,0,0,-1,-1,-1,6988,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_018__018_satisfiable_capacity_control_scale24_phase4b__lkk_none__seed1.log
expanded,018_satisfiable_capacity_control_scale24_phase4b.cnf,satisfiable_capacity_control,24,phase4b,1,cadical,118.223639,SATISFIABLE,False,118.223639,,,cadical,,,,,,,,,,,0,0,0,3108,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_018__018_satisfiable_capacity_control_scale24_phase4b__cadical__seed1.log
expanded,018_satisfiable_capacity_control_scale24_phase4b.cnf,satisfiable_capacity_control,24,phase4b,1,kissat,37.521694,SATISFIABLE,False,37.521694,,,kissat,,,,,,,,,,,0,0,576,1796,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_018__018_satisfiable_capacity_control_scale24_phase4b__kissat__seed1.log
expanded,018_satisfiable_capacity_control_scale24_phase4b.cnf,satisfiable_capacity_control,24,phase4b,1,lkk_cadical,68.346023,SATISFIABLE,False,68.346023,UNKNOWN,True,cadical,2.67043,0,2.67043,0,11.0424,2.30839,6.64617,28.2986,0,0,0,0,0,8456,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_018__018_satisfiable_capacity_control_scale24_phase4b__lkk_cadical__seed1.log
expanded,019_satisfiable_capacity_control_scale32_phase4b.cnf,satisfiable_capacity_control,32,phase4b,1,lkk_none,117.212445,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,20.8544,4.65992,8.12498,21.8974,0,0,-1,-1,-1,11480,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_019__019_satisfiable_capacity_control_scale32_phase4b__lkk_none__seed1.log
expanded,019_satisfiable_capacity_control_scale32_phase4b.cnf,satisfiable_capacity_control,32,phase4b,1,cadical,116.978151,SATISFIABLE,False,116.978151,,,cadical,,,,,,,,,,,0,0,0,4620,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_019__019_satisfiable_capacity_control_scale32_phase4b__cadical__seed1.log
expanded,019_satisfiable_capacity_control_scale32_phase4b.cnf,satisfiable_capacity_control,32,phase4b,1,kissat,18.138334,SATISFIABLE,False,18.138334,,,kissat,,,,,,,,,,,0,0,1024,2040,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_019__019_satisfiable_capacity_control_scale32_phase4b__kissat__seed1.log
expanded,019_satisfiable_capacity_control_scale32_phase4b.cnf,satisfiable_capacity_control,32,phase4b,1,lkk_cadical,117.816675,SATISFIABLE,False,117.816675,UNKNOWN,True,cadical,4.74747,0,4.74747,0,21.2814,5.4166,8.9074,19.9789,0,0,0,0,0,14296,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_019__019_satisfiable_capacity_control_scale32_phase4b__lkk_cadical__seed1.log
expanded,019_satisfiable_capacity_control_scale32_phase4b.cnf,satisfiable_capacity_control,32,phase4b,1,lkk_kissat,116.902286,SATISFIABLE,False,116.902286,UNKNOWN,True,kissat,15.9104,9.11786,0,9.11786,17.0311,4.78751,9.22294,19.3091,0,0,0,0,1024,11732,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_019__019_satisfiable_capacity_control_scale32_phase4b__lkk_kissat__seed1.log
expanded,020_hidden_pigeonhole_scale7_phase4b_noise0.cnf,hidden_pigeonhole,7,phase4b_noise0,1,cadical,66.820495,UNSATISFIABLE,False,66.820495,,,cadical,,,,,,,,,,,0,2245,15718,2400,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_020__020_hidden_pigeonhole_scale7_phase4b_noise0__cadical__seed1.log
expanded,020_hidden_pigeonhole_scale7_phase4b_noise0.cnf,hidden_pigeonhole,7,phase4b_noise0,1,kissat,35.381202,UNSATISFIABLE,False,35.381202,,,kissat,,,,,,,,,,,1154,3878,25626,1684,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_020__020_hidden_pigeonhole_scale7_phase4b_noise0__kissat__seed1.log
expanded,020_hidden_pigeonhole_scale7_phase4b_noise0.cnf,hidden_pigeonhole,7,phase4b_noise0,1,lkk_cadical,35.63591,UNSATISFIABLE,False,35.63591,UNSAT,False,cadical,0,0,0,0,2.04767,0.108231,0.560061,6.21333,0.011772,3.41973,-1,-1,-1,4388,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_020__020_hidden_pigeonhole_scale7_phase4b_noise0__lkk_cadical__seed1.log
expanded,020_hidden_pigeonhole_scale7_phase4b_noise0.cnf,hidden_pigeonhole,7,phase4b_noise0,1,lkk_kissat,35.532167,UNSATISFIABLE,False,35.532167,UNSAT,False,kissat,0,0,0,0,2.11637,0.10102,0.539145,6.54036,0.012844,4.22387,-1,-1,-1,4112,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_020__020_hidden_pigeonhole_scale7_phase4b_noise0__lkk_kissat__seed1.log
expanded,020_hidden_pigeonhole_scale7_phase4b_noise0.cnf,hidden_pigeonhole,7,phase4b_noise0,1,lkk_none,35.32712,UNSATISFIABLE,False,35.32712,UNSAT,False,none,0,0,0,0,2.27886,0.106705,0.516643,6.75382,0.013012,4.13885,-1,-1,-1,4232,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_020__020_hidden_pigeonhole_scale7_phase4b_noise0__lkk_none__seed1.log
expanded,021_hidden_pigeonhole_scale7_phase4b_noise100.cnf,hidden_pigeonhole,7,phase4b_noise100,1,kissat,67.232829,UNSATISFIABLE,False,67.232829,,,kissat,,,,,,,,,,,1201,4218,27979,1756,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_021__021_hidden_pigeonhole_scale7_phase4b_noise100__kissat__seed1.log
expanded,021_hidden_pigeonhole_scale7_phase4b_noise100.cnf,hidden_pigeonhole,7,phase4b_noise100,1,lkk_cadical,35.973494,UNSATISFIABLE,False,35.973494,UNSAT,False,cadical,0,0,0,0,2.44615,0.247754,0.772248,8.16047,0.01264,4.94563,-1,-1,-1,4384,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_021__021_hidden_pigeonhole_scale7_phase4b_noise100__lkk_cadical__seed1.log
expanded,021_hidden_pigeonhole_scale7_phase4b_noise100.cnf,hidden_pigeonhole,7,phase4b_noise100,1,lkk_kissat,35.398271,UNSATISFIABLE,False,35.398271,UNSAT,False,kissat,0,0,0,0,1.60876,0.24679,0.735974,7.06552,0.010372,3.77131,-1,-1,-1,4548,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_021__021_hidden_pigeonhole_scale7_phase4b_noise100__lkk_kissat__seed1.log
expanded,021_hidden_pigeonhole_scale7_phase4b_noise100.cnf,hidden_pigeonhole,7,phase4b_noise100,1,lkk_none,35.022086,UNSATISFIABLE,False,35.022086,UNSAT,False,none,0,0,0,0,1.91934,0.197348,0.602658,6.65133,0.010707,5.25919,-1,-1,-1,4340,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_021__021_hidden_pigeonhole_scale7_phase4b_noise100__lkk_none__seed1.log
expanded,021_hidden_pigeonhole_scale7_phase4b_noise100.cnf,hidden_pigeonhole,7,phase4b_noise100,1,cadical,67.568998,UNSATISFIABLE,False,67.568998,,,cadical,,,,,,,,,,,0,2390,14476,2216,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_021__021_hidden_pigeonhole_scale7_phase4b_noise100__cadical__seed1.log
expanded,022_hidden_pigeonhole_scale8_phase4b_noise0.cnf,hidden_pigeonhole,8,phase4b_noise0,1,lkk_cadical,35.765682,UNSATISFIABLE,False,35.765682,UNSAT,False,cadical,0,0,0,0,2.1695,0.180713,0.837551,15.1843,0.016038,5.25594,-1,-1,-1,4524,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_022__022_hidden_pigeonhole_scale8_phase4b_noise0__lkk_cadical__seed1.log
expanded,022_hidden_pigeonhole_scale8_phase4b_noise0.cnf,hidden_pigeonhole,8,phase4b_noise0,1,lkk_kissat,35.390074,UNSATISFIABLE,False,35.390074,UNSAT,False,kissat,0,0,0,0,1.95659,0.145753,0.859387,16.0026,0.014178,4.29464,-1,-1,-1,4476,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_022__022_hidden_pigeonhole_scale8_phase4b_noise0__lkk_kissat__seed1.log
expanded,022_hidden_pigeonhole_scale8_phase4b_noise0.cnf,hidden_pigeonhole,8,phase4b_noise0,1,lkk_none,35.216486,UNSATISFIABLE,False,35.216486,UNSAT,False,none,0,0,0,0,1.88108,0.117704,0.677279,14.3885,0.015077,4.85751,-1,-1,-1,4520,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_022__022_hidden_pigeonhole_scale8_phase4b_noise0__lkk_none__seed1.log
expanded,022_hidden_pigeonhole_scale8_phase4b_noise0.cnf,hidden_pigeonhole,8,phase4b_noise0,1,cadical,117.291265,UNSATISFIABLE,False,117.291265,,,cadical,,,,,,,,,,,0,9105,83448,2636,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_022__022_hidden_pigeonhole_scale8_phase4b_noise0__cadical__seed1.log
expanded,022_hidden_pigeonhole_scale8_phase4b_noise0.cnf,hidden_pigeonhole,8,phase4b_noise0,1,kissat,67.055163,UNSATISFIABLE,False,67.055163,,,kissat,,,,,,,,,,,3164,7920,66322,1780,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_022__022_hidden_pigeonhole_scale8_phase4b_noise0__kissat__seed1.log
expanded,023_hidden_pigeonhole_scale8_phase4b_noise100.cnf,hidden_pigeonhole,8,phase4b_noise100,1,lkk_kissat,67.076255,UNSATISFIABLE,False,67.076255,UNSAT,False,kissat,0,0,0,0,2.43898,0.342662,1.12005,20.3755,0.015332,6.45269,-1,-1,-1,4612,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_023__023_hidden_pigeonhole_scale8_phase4b_noise100__lkk_kissat__seed1.log
expanded,023_hidden_pigeonhole_scale8_phase4b_noise100.cnf,hidden_pigeonhole,8,phase4b_noise100,1,lkk_none,69.482286,UNSATISFIABLE,False,69.482286,UNSAT,False,none,0,0,0,0,3.95732,0.57589,1.92486,24.5937,0.017184,8.55823,-1,-1,-1,4736,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_023__023_hidden_pigeonhole_scale8_phase4b_noise100__lkk_none__seed1.log
expanded,023_hidden_pigeonhole_scale8_phase4b_noise100.cnf,hidden_pigeonhole,8,phase4b_noise100,1,cadical,118.977638,UNSATISFIABLE,False,118.977638,,,cadical,,,,,,,,,,,0,8984,76052,2876,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_023__023_hidden_pigeonhole_scale8_phase4b_noise100__cadical__seed1.log
expanded,023_hidden_pigeonhole_scale8_phase4b_noise100.cnf,hidden_pigeonhole,8,phase4b_noise100,1,kissat,117.697576,UNSATISFIABLE,False,117.697576,,,kissat,,,,,,,,,,,2921,8622,68303,1852,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_023__023_hidden_pigeonhole_scale8_phase4b_noise100__kissat__seed1.log
expanded,023_hidden_pigeonhole_scale8_phase4b_noise100.cnf,hidden_pigeonhole,8,phase4b_noise100,1,lkk_cadical,67.970299,UNSATISFIABLE,False,67.970299,UNSAT,False,cadical,0,0,0,0,2.98141,0.374897,1.27452,22.9383,0.016259,7.05891,-1,-1,-1,4660,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_023__023_hidden_pigeonhole_scale8_phase4b_noise100__lkk_cadical__seed1.log
expanded,024_hidden_pigeonhole_scale9_phase4b_noise0.cnf,hidden_pigeonhole,9,phase4b_noise0,1,lkk_none,67.601393,UNSATISFIABLE,False,67.601393,UNSAT,False,none,0,0,0,0,2.91498,0.259415,1.29953,38.5208,0.019472,7.47822,-1,-1,-1,4544,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_024__024_hidden_pigeonhole_scale9_phase4b_noise0__lkk_none__seed1.log
expanded,024_hidden_pigeonhole_scale9_phase4b_noise0.cnf,hidden_pigeonhole,9,phase4b_noise0,1,cadical,418.16675,UNSATISFIABLE,False,418.16675,,,cadical,,,,,,,,,,,2,45648,401805,3508,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_024__024_hidden_pigeonhole_scale9_phase4b_noise0__cadical__seed1.log
expanded,024_hidden_pigeonhole_scale9_phase4b_noise0.cnf,hidden_pigeonhole,9,phase4b_noise0,1,kissat,167.688366,UNSATISFIABLE,False,167.688366,,,kissat,,,,,,,,,,,7539,21634,265025,2464,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_024__024_hidden_pigeonhole_scale9_phase4b_noise0__kissat__seed1.log
expanded,024_hidden_pigeonhole_scale9_phase4b_noise0.cnf,hidden_pigeonhole,9,phase4b_noise0,1,lkk_cadical,67.139306,UNSATISFIABLE,False,67.139306,UNSAT,False,cadical,0,0,0,0,2.2233,0.21157,1.20365,34.7358,0.017369,5.78036,-1,-1,-1,4648,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_024__024_hidden_pigeonhole_scale9_phase4b_noise0__lkk_cadical__seed1.log
expanded,024_hidden_pigeonhole_scale9_phase4b_noise0.cnf,hidden_pigeonhole,9,phase4b_noise0,1,lkk_kissat,66.525226,UNSATISFIABLE,False,66.525226,UNSAT,False,kissat,0,0,0,0,1.83166,0.169326,0.938761,27.6617,0.014587,5.24606,-1,-1,-1,4608,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_024__024_hidden_pigeonhole_scale9_phase4b_noise0__lkk_kissat__seed1.log
expanded,025_hidden_pigeonhole_scale9_phase4b_noise100.cnf,hidden_pigeonhole,9,phase4b_noise100,1,cadical,568.427443,UNSATISFIABLE,False,568.427443,,,cadical,,,,,,,,,,,4,56623,485374,4016,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_025__025_hidden_pigeonhole_scale9_phase4b_noise100__cadical__seed1.log
expanded,025_hidden_pigeonhole_scale9_phase4b_noise100.cnf,hidden_pigeonhole,9,phase4b_noise100,1,kissat,117.167283,UNSATISFIABLE,False,117.167283,,,kissat,,,,,,,,,,,6838,22749,252286,2536,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_025__025_hidden_pigeonhole_scale9_phase4b_noise100__kissat__seed1.log
expanded,025_hidden_pigeonhole_scale9_phase4b_noise100.cnf,hidden_pigeonhole,9,phase4b_noise100,1,lkk_cadical,519.661194,UNSATISFIABLE,False,519.661194,UNKNOWN,True,cadical,477.124,0,477.124,0,3.30972,0.536321,1.80073,13.9457,0,0,45815,56623,452600,7512,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_025__025_hidden_pigeonhole_scale9_phase4b_noise100__lkk_cadical__seed1.log
expanded,025_hidden_pigeonhole_scale9_phase4b_noise100.cnf,hidden_pigeonhole,9,phase4b_noise100,1,lkk_kissat,218.521977,UNSATISFIABLE,False,218.521977,UNKNOWN,True,kissat,126.01,2.97068,100,28.9803,3.21338,0.523667,1.9137,13.9284,0,0,6838,22749,252286,4800,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_025__025_hidden_pigeonhole_scale9_phase4b_noise100__lkk_kissat__seed1.log
expanded,025_hidden_pigeonhole_scale9_phase4b_noise100.cnf,hidden_pigeonhole,9,phase4b_noise100,1,lkk_none,34.867121,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,3.07002,0.466199,1.80748,13.6889,0,0,-1,-1,-1,4672,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_025__025_hidden_pigeonhole_scale9_phase4b_noise100__lkk_none__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,kissat,268.190879,UNSATISFIABLE,False,268.190879,,,kissat,,,,,,,,,,,15127,36073,569350,2892,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__kissat__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,lkk_cadical,4332.896027,UNSATISFIABLE,False,4332.896027,UNKNOWN,True,cadical,4259.29,0,4259.29,0,2.38846,0.293878,1.79985,18.5699,0,0,385967,421680,3542071,9932,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__lkk_cadical__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,lkk_kissat,318.919763,UNSATISFIABLE,False,318.919763,UNKNOWN,True,kissat,229.886,2.88215,200,32.7686,2.68616,0.269679,1.82562,19.2749,0,0,15127,36073,569350,4736,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__lkk_kissat__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,lkk_none,34.350193,UNKNOWN,False,10000.0,UNKNOWN,True,none,0,0,0,0,2.102,0.232541,1.52263,16.4699,0,0,-1,-1,-1,4736,results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__lkk_none__seed1.log
expanded,026_hidden_pigeonhole_scale10_phase4b_noise0.cnf,hidden_pigeonhole,10,phase4b_noise0,1,cadical,3729.034842,UNSATISFIABLE,False,3729.034842,,,cadical,,,,,,,,,,,20,421680,3778827,6420,/work/results/phase4b/20260816Tphase4bfallbacklemma01Z/logs/part_a/expanded_026__026_hidden_pigeonhole_scale10_phase4b_noise0__cadical__seed1.log
