timeout_s,instance,stratum,domain,mode,runtime_ms,status,timed_out,derived_from_timeout_s
5.0,lec_mult_CvK_11x11.sanitized.cnf,resource_allocation_like,competition_main,B_kissat,60047.742628,TIMEOUT,True,60.0
5.0,flat75-73.cnf,resource_allocation_like,matching_capacity,A_cadical,67.773187,SATISFIABLE,False,60.0
5.0,flat75-73.cnf,resource_allocation_like,matching_capacity,B_kissat,34.925217,SATISFIABLE,False,60.0
5.0,uf250-033.cnf,resource_allocation_like,random_control,A_cadical,669.566761,SATISFIABLE,False,60.0
5.0,uf250-033.cnf,resource_allocation_like,random_control,B_kissat,117.32157,SATISFIABLE,False,60.0
5.0,uuf200-089.cnf,resource_allocation_like,random_control,A_cadical,368.663864,UNSATISFIABLE,False,60.0
5.0,uuf200-089.cnf,resource_allocation_like,random_control,B_kissat,368.085637,UNSATISFIABLE,False,60.0
5.0,uf200-020.cnf,resource_allocation_like,random_control,A_cadical,267.724019,SATISFIABLE,False,60.0
5.0,uf200-020.cnf,resource_allocation_like,random_control,B_kissat,267.288305,SATISFIABLE,False,60.0
5.0,flat200-24.cnf,resource_allocation_like,matching_capacity,A_cadical,66.810298,SATISFIABLE,False,60.0
5.0,flat200-24.cnf,resource_allocation_like,matching_capacity,B_kissat,33.900495,SATISFIABLE,False,60.0
5.0,flat75-47.cnf,resource_allocation_like,matching_capacity,A_cadical,66.161465,SATISFIABLE,False,60.0
5.0,flat75-47.cnf,resource_allocation_like,matching_capacity,B_kissat,34.333385,SATISFIABLE,False,60.0
5.0,lec_mult_DvK_12x12.sanitized.cnf,resource_allocation_like,competition_main,A_cadical,60047.683623,TIMEOUT,True,60.0
5.0,lec_mult_DvK_12x12.sanitized.cnf,resource_allocation_like,competition_main,B_kissat,60046.298118,TIMEOUT,True,60.0
5.0,uuf250-098.cnf,resource_allocation_like,random_control,A_cadical,1873.381082,UNSATISFIABLE,False,60.0
5.0,uuf250-098.cnf,resource_allocation_like,random_control,B_kissat,1170.40617,UNSATISFIABLE,False,60.0
5.0,mrpp_4x4#12_12.cnf,resource_allocation_like,competition_main,A_cadical,6390.408892,TIMEOUT,True,60.0
5.0,mrpp_4x4#12_12.cnf,resource_allocation_like,competition_main,B_kissat,6895.994932,TIMEOUT,True,60.0
5.0,uuf250-063.cnf,resource_allocation_like,random_control,A_cadical,6038.200678,TIMEOUT,True,60.0
5.0,uuf250-063.cnf,resource_allocation_like,random_control,B_kissat,4987.070268,UNSATISFIABLE,False,60.0
5.0,uf200-051.cnf,resource_allocation_like,random_control,A_cadical,367.294103,SATISFIABLE,False,60.0
5.0,uf200-051.cnf,resource_allocation_like,random_control,B_kissat,116.648356,SATISFIABLE,False,60.0
5.0,flat200-40.cnf,resource_allocation_like,matching_capacity,A_cadical,66.236846,SATISFIABLE,False,60.0
5.0,flat200-40.cnf,resource_allocation_like,matching_capacity,B_kissat,33.832608,SATISFIABLE,False,60.0
5.0,flat200-6.cnf,resource_allocation_like,matching_capacity,A_cadical,65.95304,SATISFIABLE,False,60.0
5.0,flat200-6.cnf,resource_allocation_like,matching_capacity,B_kissat,66.840029,SATISFIABLE,False,60.0
5.0,flat75-41.cnf,resource_allocation_like,matching_capacity,A_cadical,65.977368,SATISFIABLE,False,60.0
5.0,flat75-41.cnf,resource_allocation_like,matching_capacity,B_kissat,33.714807,SATISFIABLE,False,60.0
5.0,flat200-95.cnf,resource_allocation_like,matching_capacity,A_cadical,66.228716,SATISFIABLE,False,60.0
5.0,flat200-95.cnf,resource_allocation_like,matching_capacity,B_kissat,65.838588,SATISFIABLE,False,60.0
5.0,bw_large.b.cnf,resource_allocation_like,planning_scheduling,A_cadical,116.95468,SATISFIABLE,False,60.0
5.0,bw_large.b.cnf,resource_allocation_like,planning_scheduling,B_kissat,66.338098,SATISFIABLE,False,60.0
5.0,uf200-086.cnf,resource_allocation_like,random_control,A_cadical,66.039086,SATISFIABLE,False,60.0
5.0,uf200-086.cnf,resource_allocation_like,random_control,B_kissat,117.365805,SATISFIABLE,False,60.0
5.0,jnh6.cnf,resource_allocation_like,crafted_structured,A_cadical,67.184345,UNSATISFIABLE,False,60.0
5.0,jnh6.cnf,resource_allocation_like,crafted_structured,B_kissat,34.72982,UNSATISFIABLE,False,60.0
5.0,flat100-13.cnf,resource_allocation_like,matching_capacity,A_cadical,66.47561,SATISFIABLE,False,60.0
5.0,flat100-13.cnf,resource_allocation_like,matching_capacity,B_kissat,17.912952,SATISFIABLE,False,60.0
5.0,uf200-029.cnf,resource_allocation_like,random_control,A_cadical,266.833321,SATISFIABLE,False,60.0
5.0,uf200-029.cnf,resource_allocation_like,random_control,B_kissat,116.850368,SATISFIABLE,False,60.0
5.0,uuf200-017.cnf,resource_allocation_like,random_control,A_cadical,468.188982,UNSATISFIABLE,False,60.0
5.0,uuf200-017.cnf,resource_allocation_like,random_control,B_kissat,469.666837,UNSATISFIABLE,False,60.0
5.0,uf250-028.cnf,resource_allocation_like,random_control,A_cadical,719.609785,SATISFIABLE,False,60.0
5.0,uf250-028.cnf,resource_allocation_like,random_control,B_kissat,116.732964,SATISFIABLE,False,60.0
5.0,uf250-014.cnf,resource_allocation_like,random_control,A_cadical,568.387283,SATISFIABLE,False,60.0
5.0,uf250-014.cnf,resource_allocation_like,random_control,B_kissat,168.04153,SATISFIABLE,False,60.0
5.0,uf200-090.cnf,resource_allocation_like,random_control,A_cadical,217.498488,SATISFIABLE,False,60.0
5.0,uf200-090.cnf,resource_allocation_like,random_control,B_kissat,218.389029,SATISFIABLE,False,60.0
5.0,uuf250-062.cnf,resource_allocation_like,random_control,A_cadical,2525.406194,UNSATISFIABLE,False,60.0
5.0,uuf250-062.cnf,resource_allocation_like,random_control,B_kissat,2977.500805,UNSATISFIABLE,False,60.0
5.0,uuf200-03.cnf,resource_allocation_like,random_control,A_cadical,317.547616,UNSATISFIABLE,False,60.0
5.0,uuf200-03.cnf,resource_allocation_like,random_control,B_kissat,317.806102,UNSATISFIABLE,False,60.0
5.0,flat75-61.cnf,resource_allocation_like,matching_capacity,A_cadical,66.491592,SATISFIABLE,False,60.0
5.0,flat75-61.cnf,resource_allocation_like,matching_capacity,B_kissat,33.955134,SATISFIABLE,False,60.0
5.0,flat100-18.cnf,resource_allocation_like,matching_capacity,A_cadical,66.864772,SATISFIABLE,False,60.0
5.0,flat100-18.cnf,resource_allocation_like,matching_capacity,B_kissat,17.963812,SATISFIABLE,False,60.0
5.0,flat100-36.cnf,resource_allocation_like,matching_capacity,A_cadical,66.731616,SATISFIABLE,False,60.0
5.0,flat100-36.cnf,resource_allocation_like,matching_capacity,B_kissat,18.020288,SATISFIABLE,False,60.0
5.0,uf250-094.cnf,resource_allocation_like,random_control,A_cadical,267.454209,SATISFIABLE,False,60.0
5.0,uf250-094.cnf,resource_allocation_like,random_control,B_kissat,2977.269175,SATISFIABLE,False,60.0
5.0,uuf250-072.cnf,resource_allocation_like,random_control,A_cadical,4282.251973,UNSATISFIABLE,False,60.0
5.0,uuf250-072.cnf,resource_allocation_like,random_control,B_kissat,4182.194813,UNSATISFIABLE,False,60.0
5.0,jnh214.cnf,resource_allocation_like,crafted_structured,A_cadical,66.67896,UNSATISFIABLE,False,60.0
5.0,jnh214.cnf,resource_allocation_like,crafted_structured,B_kissat,17.872695,UNSATISFIABLE,False,60.0
5.0,flat200-81.cnf,resource_allocation_like,matching_capacity,A_cadical,66.095474,SATISFIABLE,False,60.0
5.0,flat200-81.cnf,resource_allocation_like,matching_capacity,B_kissat,66.891822,SATISFIABLE,False,60.0
5.0,uf250-073.cnf,resource_allocation_like,random_control,A_cadical,217.291576,SATISFIABLE,False,60.0
5.0,uf250-073.cnf,resource_allocation_like,random_control,B_kissat,116.828259,SATISFIABLE,False,60.0
5.0,uuf250-029.cnf,resource_allocation_like,random_control,A_cadical,2125.087449,UNSATISFIABLE,False,60.0
5.0,uuf250-029.cnf,resource_allocation_like,random_control,B_kissat,1923.188978,UNSATISFIABLE,False,60.0
5.0,flat100-34.cnf,resource_allocation_like,matching_capacity,A_cadical,66.712001,SATISFIABLE,False,60.0
5.0,flat100-34.cnf,resource_allocation_like,matching_capacity,B_kissat,17.661213,SATISFIABLE,False,60.0
5.0,aim-50-2_0-yes1-4.cnf,resource_allocation_like,crafted_structured,A_cadical,33.70799,SATISFIABLE,False,60.0
5.0,aim-50-2_0-yes1-4.cnf,resource_allocation_like,crafted_structured,B_kissat,17.843087,SATISFIABLE,False,60.0
5.0,flat100-40.cnf,resource_allocation_like,matching_capacity,A_cadical,66.803107,SATISFIABLE,False,60.0
5.0,flat100-40.cnf,resource_allocation_like,matching_capacity,B_kissat,17.480591,SATISFIABLE,False,60.0
5.0,uuf250-016.cnf,resource_allocation_like,random_control,A_cadical,2675.761122,UNSATISFIABLE,False,60.0
5.0,uuf250-016.cnf,resource_allocation_like,random_control,B_kissat,2174.023562,UNSATISFIABLE,False,60.0
5.0,jnh307.cnf,resource_allocation_like,crafted_structured,A_cadical,66.857461,UNSATISFIABLE,False,60.0
5.0,jnh307.cnf,resource_allocation_like,crafted_structured,B_kissat,36.786021,UNSATISFIABLE,False,60.0
5.0,flat200-19.cnf,resource_allocation_like,matching_capacity,A_cadical,170.263599,SATISFIABLE,False,60.0
5.0,flat200-19.cnf,resource_allocation_like,matching_capacity,B_kissat,123.209798,SATISFIABLE,False,60.0
5.0,aim-50-3_4-yes1-2.cnf,resource_allocation_like,crafted_structured,A_cadical,119.575215,SATISFIABLE,False,60.0
5.0,aim-50-3_4-yes1-2.cnf,resource_allocation_like,crafted_structured,B_kissat,36.750611,SATISFIABLE,False,60.0
5.0,flat200-68.cnf,resource_allocation_like,matching_capacity,A_cadical,169.921608,SATISFIABLE,False,60.0
5.0,flat200-68.cnf,resource_allocation_like,matching_capacity,B_kissat,69.188816,SATISFIABLE,False,60.0
5.0,uuf200-036.cnf,resource_allocation_like,random_control,A_cadical,1072.111508,UNSATISFIABLE,False,60.0
5.0,uuf200-036.cnf,resource_allocation_like,random_control,B_kissat,1020.88351,UNSATISFIABLE,False,60.0
5.0,uf200-044.cnf,resource_allocation_like,random_control,A_cadical,167.145816,SATISFIABLE,False,60.0
5.0,uf200-044.cnf,resource_allocation_like,random_control,B_kissat,117.230324,SATISFIABLE,False,60.0
5.0,flat100-27.cnf,resource_allocation_like,matching_capacity,A_cadical,67.565052,SATISFIABLE,False,60.0
5.0,flat100-27.cnf,resource_allocation_like,matching_capacity,B_kissat,34.512332,SATISFIABLE,False,60.0
5.0,uf250-068.cnf,resource_allocation_like,random_control,A_cadical,318.126901,SATISFIABLE,False,60.0
5.0,uf250-068.cnf,resource_allocation_like,random_control,B_kissat,116.732602,SATISFIABLE,False,60.0
5.0,flat200-85.cnf,resource_allocation_like,matching_capacity,A_cadical,67.524614,SATISFIABLE,False,60.0
5.0,flat200-85.cnf,resource_allocation_like,matching_capacity,B_kissat,67.022868,SATISFIABLE,False,60.0
5.0,uuf200-060.cnf,resource_allocation_like,random_control,A_cadical,417.948533,UNSATISFIABLE,False,60.0
5.0,uuf200-060.cnf,resource_allocation_like,random_control,B_kissat,518.677933,UNSATISFIABLE,False,60.0
15.0,aim-50-1_6-no-1.cnf,cardinality_exact_r_heavy,crafted_structured,A_cadical,66.948174,UNSATISFIABLE,False,60.0
15.0,aim-50-1_6-no-1.cnf,cardinality_exact_r_heavy,crafted_structured,B_kissat,34.3075,UNSATISFIABLE,False,60.0
15.0,hole6.cnf,lkk_direct_structural_unsat,matching_capacity,A_cadical,66.243968,UNSATISFIABLE,False,60.0
15.0,hole6.cnf,lkk_direct_structural_unsat,matching_capacity,B_kissat,33.905413,UNSATISFIABLE,False,60.0
15.0,noL-11-4.sanitized.cnf,matching_hall_like,competition_main,A_cadical,60019.303516,TIMEOUT,True,60.0
15.0,noL-11-4.sanitized.cnf,matching_hall_like,competition_main,B_kissat,60026.220823,TIMEOUT,True,60.0
15.0,e0ddr2-10-by-5-4.cnf,no_useful_detected_structure,planning_scheduling,A_cadical,519.294075,SATISFIABLE,False,60.0
15.0,e0ddr2-10-by-5-4.cnf,no_useful_detected_structure,planning_scheduling,B_kissat,67.823666,SATISFIABLE,False,60.0
15.0,uf250-029.cnf,resource_allocation_like,random_control,A_cadical,769.870243,SATISFIABLE,False,60.0
15.0,uf250-029.cnf,resource_allocation_like,random_control,B_kissat,2478.194291,SATISFIABLE,False,60.0
15.0,ais6.cnf,structural_not_closed_by_flow,matching_capacity,A_cadical,67.564677,SATISFIABLE,False,60.0
15.0,ais6.cnf,structural_not_closed_by_flow,matching_capacity,B_kissat,35.091988,SATISFIABLE,False,60.0
15.0,mdp-32-16-sat.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,60024.409258,TIMEOUT,True,60.0
15.0,mdp-32-16-sat.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60035.987836,TIMEOUT,True,60.0
15.0,hole10.cnf,lkk_direct_structural_unsat,matching_capacity,A_cadical,60046.097793,TIMEOUT,True,60.0
15.0,hole10.cnf,lkk_direct_structural_unsat,matching_capacity,B_kissat,2123.267165,UNSATISFIABLE,False,60.0
15.0,noL-11-20.sanitized.cnf,matching_hall_like,competition_main,A_cadical,49105.325544,TIMEOUT,True,60.0
15.0,noL-11-20.sanitized.cnf,matching_hall_like,competition_main,B_kissat,41626.227093,TIMEOUT,True,60.0
15.0,combined-crypto1-wff-seed-1-wffvars-450-cryptocplx-40-overlap-2.cnf,no_useful_detected_structure,competition_main,A_cadical,16481.584128,TIMEOUT,True,60.0
15.0,combined-crypto1-wff-seed-1-wffvars-450-cryptocplx-40-overlap-2.cnf,no_useful_detected_structure,competition_main,B_kissat,38666.146306,TIMEOUT,True,60.0
15.0,flat200-78.cnf,resource_allocation_like,matching_capacity,A_cadical,66.093388,SATISFIABLE,False,60.0
15.0,flat200-78.cnf,resource_allocation_like,matching_capacity,B_kissat,34.054006,SATISFIABLE,False,60.0
15.0,mchess_17.cnf,structural_not_closed_by_flow,competition_main,A_cadical,60047.12777,TIMEOUT,True,60.0
15.0,mchess_17.cnf,structural_not_closed_by_flow,competition_main,B_kissat,60041.564946,TIMEOUT,True,60.0
15.0,2bitadd_12.cnf,cardinality_exact_r_heavy,planning_scheduling,A_cadical,67.042127,SATISFIABLE,False,60.0
15.0,2bitadd_12.cnf,cardinality_exact_r_heavy,planning_scheduling,B_kissat,67.463964,SATISFIABLE,False,60.0
15.0,Schur_161_5_d38.cnf,matching_hall_like,competition_main,A_cadical,60048.046829,TIMEOUT,True,60.0
15.0,Schur_161_5_d38.cnf,matching_hall_like,competition_main,B_kissat,60049.956437,TIMEOUT,True,60.0
15.0,hwmcc17miters-xits-iso-oski15a08b00s.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60053.742275,TIMEOUT,True,60.0
15.0,hwmcc17miters-xits-iso-oski15a08b00s.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,6995.121176,UNSATISFIABLE,False,60.0
15.0,lec_mult_CvW_12x12.sanitized.cnf,resource_allocation_like,competition_main,A_cadical,60016.005199,TIMEOUT,True,60.0
15.0,lec_mult_CvW_12x12.sanitized.cnf,resource_allocation_like,competition_main,B_kissat,60051.158472,TIMEOUT,True,60.0
15.0,logistics.a.cnf,cardinality_exact_r_heavy,planning_scheduling,A_cadical,117.049115,SATISFIABLE,False,60.0
15.0,logistics.a.cnf,cardinality_exact_r_heavy,planning_scheduling,B_kissat,117.223072,SATISFIABLE,False,60.0
15.0,Folkman-175-9054056.sanitized.cnf,matching_hall_like,competition_main,A_cadical,60018.951826,TIMEOUT,True,60.0
15.0,Folkman-175-9054056.sanitized.cnf,matching_hall_like,competition_main,B_kissat,60018.126296,TIMEOUT,True,60.0
15.0,g2-hwmcc15deep-6s161-k17.cnf,no_useful_detected_structure,competition_main,A_cadical,60013.513171,TIMEOUT,True,60.0
15.0,g2-hwmcc15deep-6s161-k17.cnf,no_useful_detected_structure,competition_main,B_kissat,60007.101347,TIMEOUT,True,60.0
15.0,uuf200-051.cnf,resource_allocation_like,random_control,A_cadical,518.732268,UNSATISFIABLE,False,60.0
15.0,uuf200-051.cnf,resource_allocation_like,random_control,B_kissat,518.159108,UNSATISFIABLE,False,60.0
15.0,par32-1-c.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,60015.097705,TIMEOUT,True,60.0
15.0,par32-1-c.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,60009.659225,TIMEOUT,True,60.0
15.0,noL-11-16.sanitized.cnf,matching_hall_like,competition_main,A_cadical,27929.702763,TIMEOUT,True,60.0
15.0,noL-11-16.sanitized.cnf,matching_hall_like,competition_main,B_kissat,44234.880503,TIMEOUT,True,60.0
15.0,j3037_10_mdd_b.cnf,no_useful_detected_structure,competition_main,A_cadical,1522.1635,SATISFIABLE,False,60.0
15.0,j3037_10_mdd_b.cnf,no_useful_detected_structure,competition_main,B_kissat,60044.936067,TIMEOUT,True,60.0
15.0,Break_08_24.xml.cnf,resource_allocation_like,competition_main,A_cadical,568.629514,SATISFIABLE,False,60.0
15.0,Break_08_24.xml.cnf,resource_allocation_like,competition_main,B_kissat,468.349488,SATISFIABLE,False,60.0
15.0,dubois25.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,66.226181,UNSATISFIABLE,False,60.0
15.0,dubois25.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,17.557459,UNSATISFIABLE,False,60.0
15.0,Folkman-180-5383714.sanitized.cnf,matching_hall_like,competition_main,A_cadical,60007.418399,TIMEOUT,True,60.0
15.0,Folkman-180-5383714.sanitized.cnf,matching_hall_like,competition_main,B_kissat,60053.594963,TIMEOUT,True,60.0
15.0,Dodecahedron-k7.cnf,no_useful_detected_structure,competition_main,A_cadical,60024.916169,TIMEOUT,True,60.0
15.0,Dodecahedron-k7.cnf,no_useful_detected_structure,competition_main,B_kissat,60005.117767,TIMEOUT,True,60.0
15.0,uf250-059.cnf,resource_allocation_like,random_control,A_cadical,468.237733,SATISFIABLE,False,60.0
15.0,uf250-059.cnf,resource_allocation_like,random_control,B_kissat,116.879368,SATISFIABLE,False,60.0
15.0,2bitadd_10.cnf,cardinality_exact_r_heavy,planning_scheduling,A_cadical,10256.248903,UNSATISFIABLE,False,60.0
15.0,2bitadd_10.cnf,cardinality_exact_r_heavy,planning_scheduling,B_kissat,3278.250137,UNSATISFIABLE,False,60.0
15.0,bmc-galileo-9.cnf,no_useful_detected_structure,eda_formal_verification,A_cadical,2073.45648,SATISFIABLE,False,60.0
15.0,bmc-galileo-9.cnf,no_useful_detected_structure,eda_formal_verification,B_kissat,870.461035,SATISFIABLE,False,60.0
15.0,uuf200-07.cnf,resource_allocation_like,random_control,A_cadical,669.091455,UNSATISFIABLE,False,60.0
15.0,uuf200-07.cnf,resource_allocation_like,random_control,B_kissat,417.822901,UNSATISFIABLE,False,60.0
15.0,mp1-Nb5T15.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,19243.326041,TIMEOUT,True,60.0
15.0,mp1-Nb5T15.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60050.791741,TIMEOUT,True,60.0
15.0,par32-3.cnf,no_useful_detected_structure,crafted_parity,A_cadical,60046.195374,TIMEOUT,True,60.0
15.0,par32-3.cnf,no_useful_detected_structure,crafted_parity,B_kissat,60042.656551,TIMEOUT,True,60.0
15.0,flat200-77.cnf,resource_allocation_like,matching_capacity,A_cadical,66.522329,SATISFIABLE,False,60.0
15.0,flat200-77.cnf,resource_allocation_like,matching_capacity,B_kissat,66.340712,SATISFIABLE,False,60.0
15.0,mdp-36-10-sat.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,60046.528357,TIMEOUT,True,60.0
15.0,mdp-36-10-sat.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60039.235019,TIMEOUT,True,60.0
15.0,hwmcc20miters-iso-rast-p11.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,2224.911561,UNSATISFIABLE,False,60.0
15.0,hwmcc20miters-iso-rast-p11.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,368.434035,UNSATISFIABLE,False,60.0
15.0,flat200-96.cnf,resource_allocation_like,matching_capacity,A_cadical,168.042793,SATISFIABLE,False,60.0
15.0,flat200-96.cnf,resource_allocation_like,matching_capacity,B_kissat,34.138495,SATISFIABLE,False,60.0
15.0,4blocksb.cnf,cardinality_exact_r_heavy,planning_scheduling,A_cadical,167.88853,SATISFIABLE,False,60.0
15.0,4blocksb.cnf,cardinality_exact_r_heavy,planning_scheduling,B_kissat,117.194195,SATISFIABLE,False,60.0
15.0,g2-slp-synthesis-aes-top30.cnf,no_useful_detected_structure,competition_main,A_cadical,60008.106966,TIMEOUT,True,60.0
15.0,g2-slp-synthesis-aes-top30.cnf,no_useful_detected_structure,competition_main,B_kissat,60015.280977,TIMEOUT,True,60.0
15.0,uf250-086.cnf,resource_allocation_like,random_control,A_cadical,618.104042,SATISFIABLE,False,60.0
15.0,uf250-086.cnf,resource_allocation_like,random_control,B_kissat,568.877337,SATISFIABLE,False,60.0
15.0,mdp-28-11-sat.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,29480.976887,TIMEOUT,True,60.0
15.0,mdp-28-11-sat.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60032.523611,TIMEOUT,True,60.0
15.0,mp1-Nb7T42.cnf,no_useful_detected_structure,competition_main,A_cadical,19795.52133,TIMEOUT,True,60.0
15.0,mp1-Nb7T42.cnf,no_useful_detected_structure,competition_main,B_kissat,60005.436532,TIMEOUT,True,60.0
15.0,jnh203.cnf,resource_allocation_like,crafted_structured,A_cadical,66.560948,UNSATISFIABLE,False,60.0
15.0,jnh203.cnf,resource_allocation_like,crafted_structured,B_kissat,17.74882,UNSATISFIABLE,False,60.0
15.0,par32-2-c.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,43878.455493,TIMEOUT,True,60.0
15.0,par32-2-c.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,60036.959612,TIMEOUT,True,60.0
15.0,j3037_10_mdd_bm1.cnf,no_useful_detected_structure,competition_main,A_cadical,41826.977161,TIMEOUT,True,60.0
15.0,j3037_10_mdd_bm1.cnf,no_useful_detected_structure,competition_main,B_kissat,30778.536449,TIMEOUT,True,60.0
15.0,uuf250-026.cnf,resource_allocation_like,random_control,A_cadical,2023.194828,UNSATISFIABLE,False,60.0
15.0,uuf250-026.cnf,resource_allocation_like,random_control,B_kissat,1672.646977,UNSATISFIABLE,False,60.0
15.0,mdp-32-14-sat.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,60042.596405,TIMEOUT,True,60.0
15.0,mdp-32-14-sat.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60053.753935,TIMEOUT,True,60.0
15.0,FmlaEquivChain_4_8_8.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60053.164029,TIMEOUT,True,60.0
15.0,FmlaEquivChain_4_8_8.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,60015.906249,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m13-2011-12813-UNSAT.sanitized.cnf,resource_allocation_like,competition_main,A_cadical,60009.936122,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m13-2011-12813-UNSAT.sanitized.cnf,resource_allocation_like,competition_main,B_kissat,60037.288226,TIMEOUT,True,60.0
15.0,pret150_75.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,65.941188,UNSATISFIABLE,False,60.0
15.0,pret150_75.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,34.429191,UNSATISFIABLE,False,60.0
15.0,SGI_30_80_26_70_4-log.shuffled-as.sat03-208.cnf,no_useful_detected_structure,competition_main,A_cadical,60016.011565,TIMEOUT,True,60.0
15.0,SGI_30_80_26_70_4-log.shuffled-as.sat03-208.cnf,no_useful_detected_structure,competition_main,B_kissat,60021.344635,TIMEOUT,True,60.0
15.0,flat200-41.cnf,resource_allocation_like,matching_capacity,A_cadical,117.543958,SATISFIABLE,False,60.0
15.0,flat200-41.cnf,resource_allocation_like,matching_capacity,B_kissat,34.449925,SATISFIABLE,False,60.0
15.0,par32-5-c.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,60021.109473,TIMEOUT,True,60.0
15.0,par32-5-c.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,60012.085392,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m12-8049-55035-SAT.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60045.963349,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m12-8049-55035-SAT.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,60050.577697,TIMEOUT,True,60.0
15.0,uf250-06.cnf,resource_allocation_like,random_control,A_cadical,368.20277,SATISFIABLE,False,60.0
15.0,uf250-06.cnf,resource_allocation_like,random_control,B_kissat,117.228278,SATISFIABLE,False,60.0
15.0,par16-4-c.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,116.706434,SATISFIABLE,False,60.0
15.0,par16-4-c.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,34.160177,SATISFIABLE,False,60.0
15.0,goldcrest-and-9.cnf,no_useful_detected_structure,competition_main,A_cadical,60022.975405,TIMEOUT,True,60.0
15.0,goldcrest-and-9.cnf,no_useful_detected_structure,competition_main,B_kissat,60020.449797,TIMEOUT,True,60.0
15.0,flat200-60.cnf,resource_allocation_like,matching_capacity,A_cadical,66.856402,SATISFIABLE,False,60.0
15.0,flat200-60.cnf,resource_allocation_like,matching_capacity,B_kissat,67.413354,SATISFIABLE,False,60.0
15.0,Timetable_C_392_E_62_Cl_26_S_28.cnf,no_useful_detected_structure,competition_main,A_cadical,60010.909979,TIMEOUT,True,60.0
15.0,Timetable_C_392_E_62_Cl_26_S_28.cnf,no_useful_detected_structure,competition_main,B_kissat,20504.92311,TIMEOUT,True,60.0
15.0,uf200-05.cnf,resource_allocation_like,random_control,A_cadical,518.781464,SATISFIABLE,False,60.0
15.0,uf200-05.cnf,resource_allocation_like,random_control,B_kissat,267.497722,SATISFIABLE,False,60.0
15.0,1-TC-256-K-71.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60054.462352,TIMEOUT,True,60.0
15.0,1-TC-256-K-71.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,60047.384379,TIMEOUT,True,60.0
15.0,uuf250-033.cnf,resource_allocation_like,random_control,A_cadical,6642.375557,UNSATISFIABLE,False,60.0
15.0,uuf250-033.cnf,resource_allocation_like,random_control,B_kissat,5888.681975,UNSATISFIABLE,False,60.0
15.0,pcmax-scheduling-m26-6398-62377-UNSAT.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60047.646716,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m26-6398-62377-UNSAT.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,60051.749916,TIMEOUT,True,60.0
15.0,uf200-037.cnf,resource_allocation_like,random_control,A_cadical,66.238577,SATISFIABLE,False,60.0
15.0,uf200-037.cnf,resource_allocation_like,random_control,B_kissat,367.085754,SATISFIABLE,False,60.0
15.0,REGRandom-K3-L3-Seed25.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60007.073109,TIMEOUT,True,60.0
15.0,REGRandom-K3-L3-Seed25.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,1322.122058,UNSATISFIABLE,False,60.0
15.0,flat75-93.cnf,resource_allocation_like,matching_capacity,A_cadical,66.696206,SATISFIABLE,False,60.0
15.0,flat75-93.cnf,resource_allocation_like,matching_capacity,B_kissat,34.086956,SATISFIABLE,False,60.0
15.0,Break_triple_20_36.xml.cnf,no_useful_detected_structure,competition_main,A_cadical,60013.12208,TIMEOUT,True,60.0
